1c:99:57:87:fd:f9,1c:99:57:88:14:ba,50:76:af:99:d7:d6,68:54:5a:ce:fd:53,68:54:5a:cf:63:e7,68:54:5a:cf:c8:a0,ac:23:16:eb:84:12,ac:23:16:eb:84:13,ac:23:16:eb:84:14,ac:23:16:eb:84:15,ac:23:16:eb:8c:a2,ac:23:16:eb:8c:a4,ac:23:16:eb:9d:94,ac:23:16:eb:db:92,ac:23:16:eb:db:93,ac:23:16:eb:db:94,ac:23:16:eb:db:95,ac:23:16:eb:dc:52,ac:23:16:eb:dc:53,ac:23:16:eb:dc:54,ac:23:16:eb:dc:55,ac:23:16:eb:e8:d2,ac:23:16:eb:e8:d3,ac:23:16:eb:e8:d4,ac:23:16:eb:e8:d5,ac:23:16:eb:ef:52,ac:23:16:eb:ef:53,ac:23:16:eb:ef:54,ac:23:16:eb:ef:55,d4:20:b0:28:00:b3,d4:20:b0:28:00:b4,d4:20:b0:28:00:b6,d4:20:b0:28:00:b8,label,ac:23:16:eb:8c:a3,ac:23:16:eb:db:a2,ac:23:16:eb:db:a3,ac:23:16:eb:db:a4,ac:23:16:eb:dc:62,ac:23:16:eb:dc:64,1c:99:57:87:fd:c2,ac:23:16:e9:a9:23,ac:23:16:e9:a9:24,ac:23:16:eb:d3:92,ac:23:16:eb:d3:93,ac:23:16:eb:d3:94,ac:23:16:eb:d3:95,ac:23:16:eb:e8:e2,ac:23:16:eb:e8:e3,ac:23:16:eb:e8:e4,ac:23:16:eb:d3:a2,ac:23:16:eb:d3:a3,ac:23:16:eb:d3:a4,ac:23:16:eb:ef:62,ac:23:16:eb:ef:63,ac:23:16:eb:ef:64,ac:23:16:eb:8a:23,92:cd:b6:87:12:20,68:54:5a:cf:63:e2,d4:20:b0:dd:e4:f3,ac:23:16:eb:8a:12,ac:23:16:eb:8a:13,ac:23:16:eb:8a:14,ac:23:16:eb:8a:15,d4:20:b0:dd:e4:f5,ac:23:16:eb:dc:63,ac:23:16:eb:a0:22,ac:23:16:eb:a0:23,ac:23:16:eb:a0:24,da:f3:bc:4b:b5:13,ac:23:16:eb:83:d2,ac:23:16:eb:83:d4,ac:23:16:eb:83:d5,ac:23:16:eb:9d:a2,ac:23:16:eb:9d:a3,ac:23:16:eb:9d:a4,ac:23:16:eb:9d:92,ac:23:16:eb:9d:93,ac:23:16:eb:9d:95,d4:dc:09:2d:e0:64,d4:dc:09:2d:e0:68,ac:23:16:eb:83:d3,ac:23:16:eb:a0:12,ac:23:16:eb:a0:13,ac:23:16:eb:a0:15,d4:20:b0:dd:e4:97,ac:23:16:eb:a0:14,ac:23:16:eb:9f:a4,d4:20:b0:dd:e5:36,ac:23:16:eb:9f:95,d4:20:b0:dd:e4:d3,d4:20:b0:dd:e4:d4,d4:20:b0:dd:e4:d6,d4:20:b0:dd:e4:d8,ac:23:16:eb:8c:92,ac:23:16:eb:8c:93,ac:23:16:eb:8c:94,ac:23:16:eb:8c:95,ac:23:16:eb:83:e2,ac:23:16:eb:9f:92,ac:23:16:eb:9f:93,ac:23:16:eb:9f:94,ac:23:16:eb:a6:12,ac:23:16:eb:a6:14,ac:23:16:eb:a6:15,ac:23:16:eb:a6:24,d4:dc:09:2d:e0:63,d4:20:b0:28:00:d5,d4:20:b0:28:00:d7,d4:20:b0:dd:e6:d3,d4:20:b0:dd:e6:d5,68:54:5a:ce:f0:3d,ac:23:16:eb:a6:22,ac:23:16:eb:a6:23,d4:20:b0:28:00:d3,ac:23:16:e9:a9:25,x,y
-90.0,-85,-71,-72,-77.0,-73,-78,-77,-77,-78,-77.0,-77.0,-100.0,-71,-71,-71,-70,-88.0,-87.0,-100.0,-100.0,-58,-59,-59,-61,-71,-71,-70,-70,-82.0,-83.0,-84.0,-84.0,19,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,262
-93.0,-80,-76,-78,-79.0,-73,-76,-76,-76,-76,-84.0,-82.0,-85.0,-73,-72,-72,-71,-84.0,-84.0,-83.0,-85.0,-57,-57,-57,-56,-75,-77,-76,-76,-76.0,-77.0,-76.0,-77.0,19,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,262
-100.0,-65,-82,-85,-81.0,-72,-75,-75,-75,-74,-100.0,-100.0,-100.0,-49,-49,-49,-49,-68.0,-67.0,-68.0,-67.0,-71,-70,-71,-72,-83,-82,-82,-82,-64.0,-64.0,-64.0,-64.0,19,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-82.0,-82.0,-83.0,-100.0,-82.0,-78.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,262
-100.0,-65,-82,-85,-81.0,-72,-75,-75,-75,-74,-100.0,-100.0,-100.0,-49,-49,-49,-49,-68.0,-67.0,-68.0,-67.0,-71,-70,-71,-72,-83,-82,-82,-82,-64.0,-64.0,-64.0,-64.0,20,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-82.0,-82.0,-83.0,-100.0,-82.0,-78.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,262
-100.0,-65,-82,-85,-81.0,-72,-75,-75,-75,-74,-100.0,-100.0,-100.0,-49,-49,-49,-49,-68.0,-67.0,-68.0,-67.0,-71,-70,-71,-72,-83,-82,-82,-82,-64.0,-64.0,-64.0,-64.0,20,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-82.0,-82.0,-83.0,-100.0,-82.0,-78.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,262
-100.0,-67,-81,-85,-81.0,-73,-74,-74,-74,-74,-100.0,-100.0,-100.0,-48,-48,-48,-48,-69.0,-69.0,-70.0,-68.0,-70,-69,-70,-70,-82,-82,-81,-81,-64.0,-65.0,-64.0,-64.0,20,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-80.0,-79.0,-85.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-82.0,-82.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,262
-100.0,-65,-82,-85,-81.0,-72,-75,-75,-75,-74,-100.0,-100.0,-100.0,-49,-49,-49,-49,-68.0,-67.0,-68.0,-67.0,-71,-70,-71,-72,-83,-82,-82,-82,-64.0,-64.0,-64.0,-64.0,20,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-82.0,-82.0,-83.0,-100.0,-82.0,-78.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,262
-100.0,-67,-81,-85,-81.0,-73,-74,-74,-74,-74,-100.0,-100.0,-100.0,-48,-48,-48,-48,-69.0,-69.0,-70.0,-68.0,-70,-69,-70,-70,-82,-82,-81,-81,-64.0,-65.0,-64.0,-64.0,21,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-80.0,-79.0,-85.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-82.0,-82.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,279
-100.0,-67,-81,-85,-81.0,-73,-74,-74,-74,-74,-100.0,-100.0,-100.0,-48,-48,-48,-48,-69.0,-69.0,-70.0,-68.0,-70,-69,-70,-70,-82,-82,-81,-81,-64.0,-65.0,-64.0,-64.0,21,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-80.0,-79.0,-85.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-82.0,-82.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,279
-90.0,-84,-72,-73,-77.0,-71,-79,-78,-78,-79,-77.0,-77.0,-100.0,-70,-70,-70,-70,-88.0,-86.0,-87.0,-86.0,-58,-60,-59,-59,-72,-71,-72,-71,-80.0,-80.0,-81.0,-81.0,21,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,279
-100.0,-67,-81,-85,-81.0,-73,-74,-74,-74,-74,-100.0,-100.0,-100.0,-48,-48,-48,-48,-69.0,-69.0,-70.0,-68.0,-70,-69,-70,-70,-82,-82,-81,-81,-64.0,-65.0,-64.0,-64.0,21,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-80.0,-79.0,-85.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-82.0,-82.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,279
-100.0,-67,-81,-85,-81.0,-73,-74,-74,-74,-74,-100.0,-100.0,-100.0,-48,-48,-48,-48,-69.0,-69.0,-70.0,-68.0,-70,-69,-70,-70,-82,-82,-81,-81,-64.0,-65.0,-64.0,-64.0,22,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-80.0,-79.0,-85.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-82.0,-82.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,279
-100.0,-69,-81,-84,-100.0,-76,-75,-74,-74,-74,-100.0,-100.0,-100.0,-48,-48,-48,-48,-71.0,-71.0,-71.0,-71.0,-68,-67,-67,-67,-82,-82,-81,-81,-65.0,-65.0,-64.0,-64.0,22,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-81.0,-79.0,-87.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-82.0,-83.0,-83.0,-86.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,279
-100.0,-69,-81,-84,-100.0,-76,-75,-74,-74,-74,-100.0,-100.0,-100.0,-48,-48,-48,-48,-71.0,-71.0,-71.0,-71.0,-68,-67,-67,-67,-82,-82,-81,-81,-65.0,-65.0,-64.0,-64.0,22,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-81.0,-79.0,-87.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-82.0,-83.0,-83.0,-86.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,297
-100.0,-69,-81,-84,-100.0,-76,-75,-74,-74,-74,-100.0,-100.0,-100.0,-48,-48,-48,-48,-71.0,-71.0,-71.0,-71.0,-68,-67,-67,-67,-82,-82,-81,-81,-65.0,-65.0,-64.0,-64.0,22,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-81.0,-79.0,-87.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-82.0,-83.0,-83.0,-86.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,297
-100.0,-68,-80,-84,-100.0,-76,-74,-73,-74,-73,-100.0,-100.0,-100.0,-50,-50,-50,-50,-72.0,-72.0,-72.0,-71.0,-68,-66,-67,-67,-81,-81,-81,-81,-67.0,-65.0,-65.0,-65.0,23,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-81.0,-86.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-83.0,-83.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,297
-100.0,-69,-81,-84,-100.0,-76,-75,-74,-74,-74,-100.0,-100.0,-100.0,-48,-48,-48,-48,-71.0,-71.0,-71.0,-71.0,-68,-67,-67,-67,-82,-82,-81,-81,-65.0,-65.0,-64.0,-64.0,23,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-81.0,-79.0,-87.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-82.0,-83.0,-83.0,-86.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,297
-100.0,-68,-80,-84,-100.0,-76,-74,-73,-74,-73,-100.0,-100.0,-100.0,-50,-50,-50,-50,-72.0,-72.0,-72.0,-71.0,-68,-66,-67,-67,-81,-81,-81,-81,-67.0,-65.0,-65.0,-65.0,23,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-81.0,-86.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-83.0,-83.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,297
-100.0,-68,-80,-84,-100.0,-76,-74,-73,-74,-73,-100.0,-100.0,-100.0,-50,-50,-50,-50,-72.0,-72.0,-72.0,-71.0,-68,-66,-67,-67,-81,-81,-81,-81,-67.0,-65.0,-65.0,-65.0,23,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-81.0,-86.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-83.0,-83.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,297
-100.0,-68,-80,-84,-100.0,-76,-74,-73,-74,-73,-100.0,-100.0,-100.0,-50,-50,-50,-50,-72.0,-72.0,-72.0,-71.0,-68,-66,-67,-67,-81,-81,-81,-81,-67.0,-65.0,-65.0,-65.0,24,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-81.0,-86.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-83.0,-83.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,314
-100.0,-68,-80,-84,-100.0,-76,-74,-73,-74,-73,-100.0,-100.0,-100.0,-50,-50,-50,-50,-72.0,-72.0,-72.0,-71.0,-68,-66,-67,-67,-81,-81,-81,-81,-67.0,-65.0,-65.0,-65.0,24,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-81.0,-86.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-87.0,-83.0,-83.0,-83.0,-86.0,-82.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,314
-100.0,-69,-81,-84,-100.0,-76,-71,-72,-72,-71,-100.0,-100.0,-100.0,-51,-51,-51,-52,-74.0,-74.0,-74.0,-73.0,-68,-67,-67,-67,-81,-81,-80,-81,-68.0,-68.0,-68.0,-68.0,24,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-89.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-81.0,-86.0,-86.0,-87.0,-86.0,-100.0,-100.0,-100.0,-85.0,-84.0,-84.0,-86.0,-85.0,-87.0,-84.0,-83.0,-84.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,314
