1c:99:57:87:fd:c2,1c:99:57:87:fd:f9,1c:99:57:88:14:ba,50:76:af:99:d7:d6,68:54:5a:ce:f0:24,68:54:5a:ce:f0:3d,68:54:5a:ce:fd:53,68:54:5a:cf:63:e2,68:54:5a:cf:67:3e,68:54:5a:cf:c5:6c,68:54:5a:cf:c8:a0,92:cd:b6:87:12:20,ac:23:16:eb:83:d2,ac:23:16:eb:83:d3,ac:23:16:eb:83:d4,ac:23:16:eb:83:d5,ac:23:16:eb:84:12,ac:23:16:eb:84:13,ac:23:16:eb:84:14,ac:23:16:eb:84:15,ac:23:16:eb:84:22,ac:23:16:eb:84:23,ac:23:16:eb:84:24,ac:23:16:eb:8c:a2,ac:23:16:eb:8c:a3,ac:23:16:eb:8c:a4,ac:23:16:eb:95:12,ac:23:16:eb:95:13,ac:23:16:eb:95:14,ac:23:16:eb:95:15,ac:23:16:eb:9d:92,ac:23:16:eb:9d:93,ac:23:16:eb:9d:94,ac:23:16:eb:9d:95,ac:23:16:eb:9d:a2,ac:23:16:eb:9d:a3,ac:23:16:eb:9d:a4,ac:23:16:eb:d3:a2,ac:23:16:eb:db:92,ac:23:16:eb:db:93,ac:23:16:eb:db:94,ac:23:16:eb:db:95,ac:23:16:eb:db:a2,ac:23:16:eb:db:a3,ac:23:16:eb:db:a4,ac:23:16:eb:dc:52,ac:23:16:eb:dc:53,ac:23:16:eb:dc:54,ac:23:16:eb:dc:55,ac:23:16:eb:dc:62,ac:23:16:eb:dc:64,ac:23:16:eb:e8:d2,ac:23:16:eb:e8:d3,ac:23:16:eb:e8:d4,ac:23:16:eb:e8:d5,ac:23:16:eb:e8:e2,ac:23:16:eb:e8:e3,ac:23:16:eb:e8:e4,ac:23:16:eb:ef:52,ac:23:16:eb:ef:53,ac:23:16:eb:ef:54,ac:23:16:eb:ef:55,ac:23:16:eb:ef:62,ac:23:16:eb:ef:63,ac:23:16:eb:ef:64,d4:20:b0:28:00:b3,d4:20:b0:28:00:b4,d4:20:b0:28:00:b6,d4:20:b0:28:00:b8,d4:20:b0:28:00:d3,d4:20:b0:28:00:d5,d4:20:b0:28:00:d7,d4:20:b0:dd:87:a8,d4:20:b0:dd:e4:d3,d4:20:b0:dd:e4:f5,d4:20:b0:dd:e4:f7,d4:dc:09:2d:e0:63,d4:dc:09:2d:e0:64,d4:dc:09:2d:e0:66,d4:dc:09:2d:e0:68,label,68:54:5a:cf:63:e7,ac:23:16:eb:d3:95,d4:20:b0:dd:e4:f3,ac:23:16:e9:a9:13,ac:23:16:e9:a9:14,ac:23:16:e9:a9:15,ac:23:16:e9:a9:16,ac:23:16:e9:a9:23,ac:23:16:e9:a9:24,ac:23:16:e9:a9:25,ac:23:16:eb:8a:12,ac:23:16:eb:8a:13,ac:23:16:eb:8a:14,ac:23:16:eb:8a:15,ac:23:16:eb:8a:22,ac:23:16:eb:8a:23,ac:23:16:eb:8a:24,ac:23:16:eb:d3:92,ac:23:16:eb:d3:93,ac:23:16:eb:d3:94,ac:23:16:eb:d3:a3,ac:23:16:eb:d3:a4,da:f3:bc:4b:b3:49,da:f3:bc:4b:b5:13,ac:23:16:eb:a0:22,ac:23:16:eb:a0:23,ac:23:16:eb:a0:24,ac:23:16:eb:dc:63,d4:20:b0:dd:e4:d4,d4:20:b0:dd:e4:d6,d4:20:b0:dd:e4:d8,68:54:5a:cf:74:f4,1c:99:57:87:a7:e1,ac:23:16:eb:83:e2,ac:23:16:eb:83:e3,ac:23:16:eb:83:e4,ac:23:16:eb:a0:12,ac:23:16:eb:a0:13,ac:23:16:eb:a0:14,ac:23:16:eb:a0:15,d4:20:b0:dd:87:a3,d4:20:b0:dd:87:a6,ac:23:16:eb:95:d2,ac:23:16:eb:95:d3,ac:23:16:eb:95:d4,ac:23:16:eb:95:d5,d4:20:b0:dd:e4:73,d4:20:b0:dd:e4:74,d4:20:b0:dd:e4:76,d4:20:b0:dd:e4:78,d4:20:b0:dd:e5:33,d4:20:b0:dd:e5:34,d4:20:b0:dd:e5:36,d4:20:b0:dd:e5:38,ac:23:16:eb:a6:12,ac:23:16:eb:a6:14,ac:23:16:eb:a6:15,ac:23:16:eb:a6:22,ac:23:16:eb:9f:92,ac:23:16:eb:9f:93,ac:23:16:eb:9f:95,ac:23:16:eb:9f:a3,ac:23:16:eb:9f:a4,ac:23:16:eb:8c:92,ac:23:16:eb:8c:93,ac:23:16:eb:8c:94,ac:23:16:eb:8c:95,ac:23:16:eb:9f:94,ac:23:16:eb:a6:13,ac:23:16:eb:a6:23,d4:dc:09:2d:e0:83,d4:dc:09:2d:e0:85,d4:dc:09:2d:e0:87,x,y
-88.0,-86.0,-77,-65,-100.0,-89.0,-66,-100.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-80,-82,-83,-81,-82,-83,-83,-71.0,-71.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-82.0,-80.0,-69,-69,-70,-69,-76.0,-76.0,-76.0,-83.0,-83.0,-83.0,-83.0,-100.0,-100.0,-60,-60,-61,-60,-59.0,-59.0,-59.0,-60,-59,-60,-60,-68,-68,-68,-71,-73,-72,-71,-76,-77,-76.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,14,-71.0,-86.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-84.0,-85.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-81.0,-80.0,-81.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,685,209
-88.0,-85.0,-78,-63,-100.0,-88.0,-67,-100.0,-100.0,-100.0,-65,-92.0,-100.0,-100.0,-100.0,-100.0,-81,-82,-83,-82,-82,-83,-82,-71.0,-71.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-82.0,-80.0,-72,-72,-73,-73,-75.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-61,-61,-61,-59.0,-59.0,-59.0,-60,-59,-59,-61,-68,-68,-68,-72,-75,-73,-72,-76,-79,-77.0,-100.0,-100.0,-86.0,-88.0,-100.0,-100.0,-100.0,-100.0,15,-71.0,-86.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-84.0,-85.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-79.0,-78.0,-78.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,685,209
-83.0,-100.0,-71,-73,-89.0,-89.0,-72,-83.0,-91.0,-86.0,-70,-93.0,-83.0,-83.0,-83.0,-84.0,-73,-74,-73,-74,-77,-77,-77,-77.0,-77.0,-77.0,-100.0,-100.0,-100.0,-100.0,-85.0,-85.0,-85.0,-85.0,-81.0,-81.0,-81.0,-88.0,-66,-67,-66,-67,-77.0,-100.0,-74.0,-84.0,-83.0,-84.0,-85.0,-100.0,-84.0,-63,-64,-64,-63,-60.0,-61.0,-60.0,-68,-68,-69,-69,-75,-75,-75,-67,-67,-67,-67,-75,-75,-75.0,-85.0,-100.0,-84.0,-84.0,-80.0,-78.0,-79.0,-79.0,15,-75.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,209
-88.0,-85.0,-78,-63,-100.0,-88.0,-67,-100.0,-100.0,-100.0,-65,-92.0,-100.0,-100.0,-100.0,-100.0,-81,-82,-83,-82,-82,-83,-82,-71.0,-71.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-82.0,-80.0,-72,-72,-73,-73,-75.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-61,-61,-61,-59.0,-59.0,-59.0,-60,-59,-59,-61,-68,-68,-68,-72,-75,-73,-72,-76,-79,-77.0,-100.0,-100.0,-86.0,-88.0,-100.0,-100.0,-100.0,-100.0,15,-71.0,-86.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-84.0,-85.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-79.0,-78.0,-78.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,685,209
-88.0,-85.0,-78,-63,-100.0,-88.0,-67,-100.0,-100.0,-100.0,-65,-92.0,-100.0,-100.0,-100.0,-100.0,-81,-82,-83,-82,-82,-83,-82,-71.0,-71.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-82.0,-80.0,-72,-72,-73,-73,-75.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-61,-61,-61,-59.0,-59.0,-59.0,-60,-59,-59,-61,-68,-68,-68,-72,-75,-73,-72,-76,-79,-77.0,-100.0,-100.0,-86.0,-88.0,-100.0,-100.0,-100.0,-100.0,15,-71.0,-86.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-85.0,-84.0,-85.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-79.0,-78.0,-78.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,685,209
-85.0,-84.0,-75,-66,-89.0,-84.0,-69,-85.0,-83.0,-100.0,-68,-92.0,-100.0,-100.0,-100.0,-100.0,-79,-79,-79,-79,-79,-80,-79,-72.0,-72.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-66,-66,-66,-66,-71.0,-73.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-62,-62,-62,-60.0,-60.0,-60.0,-65,-65,-64,-65,-71,-70,-70,-73,-72,-72,-71,-81,-81,-81.0,-100.0,-86.0,-87.0,-88.0,-80.0,-83.0,-80.0,-81.0,16,-69.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-79.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-80.0,-80.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,227
-85.0,-87.0,-76,-65,-100.0,-86.0,-69,-85.0,-100.0,-100.0,-66,-92.0,-100.0,-100.0,-100.0,-100.0,-79,-79,-80,-79,-80,-80,-80,-71.0,-71.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-66,-67,-67,-68,-74.0,-73.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-61,-61,-61,-60.0,-60.0,-60.0,-64,-64,-64,-64,-70,-70,-70,-72,-76,-73,-71,-81,-81,-81.0,-100.0,-86.0,-87.0,-88.0,-100.0,-83.0,-100.0,-83.0,16,-72.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-80.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,227
-85.0,-84.0,-75,-66,-89.0,-84.0,-69,-85.0,-83.0,-100.0,-68,-92.0,-100.0,-100.0,-100.0,-100.0,-79,-79,-79,-79,-79,-80,-79,-72.0,-72.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-66,-66,-66,-66,-71.0,-73.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-62,-62,-62,-60.0,-60.0,-60.0,-65,-65,-64,-65,-71,-70,-70,-73,-72,-72,-71,-81,-81,-81.0,-100.0,-86.0,-87.0,-88.0,-80.0,-83.0,-80.0,-81.0,16,-69.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-79.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-80.0,-80.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,227
-88.0,-85.0,-77,-65,-100.0,-87.0,-70,-85.0,-100.0,-100.0,-65,-92.0,-100.0,-100.0,-100.0,-100.0,-80,-81,-81,-80,-80,-81,-81,-72.0,-71.0,-71.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-82.0,-80.0,-69,-69,-70,-70,-75.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-59,-60,-60,-60,-60.0,-60.0,-60.0,-62,-61,-61,-62,-70,-69,-69,-74,-79,-74,-73,-81,-81,-81.0,-100.0,-86.0,-86.0,-88.0,-100.0,-83.0,-100.0,-83.0,16,-71.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-79.0,-78.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,227
-90.0,-86.0,-53,-82,-100.0,-100.0,-79,-100.0,-100.0,-100.0,-63,-79.0,-82.0,-82.0,-82.0,-81.0,-73,-74,-73,-73,-76,-77,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-42,-43,-43,-42,-100.0,-100.0,-100.0,-63.0,-63.0,-63.0,-63.0,-70.0,-70.0,-71,-72,-71,-71,-100.0,-100.0,-100.0,-74,-74,-75,-74,-83,-82,-82,-58,-58,-58,-57,-71,-72,-70.0,-100.0,-85.0,-83.0,-84.0,-100.0,-85.0,-82.0,-100.0,17,-70.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-74.0,-69.0,-70.0,-70.0,-70.0,-84.0,-86.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-75.0,-75.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-82.0,-83.0,-79.0,-78.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-84.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,227
-90.0,-86.0,-53,-82,-100.0,-100.0,-79,-100.0,-100.0,-100.0,-63,-79.0,-82.0,-82.0,-82.0,-81.0,-73,-74,-73,-73,-76,-77,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-42,-43,-43,-42,-100.0,-100.0,-100.0,-63.0,-63.0,-63.0,-63.0,-70.0,-70.0,-71,-72,-71,-71,-100.0,-100.0,-100.0,-74,-74,-75,-74,-83,-82,-82,-58,-58,-58,-57,-71,-72,-70.0,-100.0,-85.0,-83.0,-84.0,-100.0,-85.0,-82.0,-100.0,17,-70.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-74.0,-69.0,-70.0,-70.0,-70.0,-84.0,-86.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-75.0,-75.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-82.0,-83.0,-79.0,-78.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-84.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,227
-90.0,-86.0,-53,-82,-100.0,-100.0,-79,-100.0,-100.0,-100.0,-63,-79.0,-82.0,-82.0,-82.0,-81.0,-73,-74,-73,-73,-76,-77,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-42,-43,-43,-42,-100.0,-100.0,-100.0,-63.0,-63.0,-63.0,-63.0,-70.0,-70.0,-71,-72,-71,-71,-100.0,-100.0,-100.0,-74,-74,-75,-74,-83,-82,-82,-58,-58,-58,-57,-71,-72,-70.0,-100.0,-85.0,-83.0,-84.0,-100.0,-85.0,-82.0,-100.0,17,-70.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-74.0,-69.0,-70.0,-70.0,-70.0,-84.0,-86.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-75.0,-75.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-82.0,-83.0,-79.0,-78.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-84.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,227
-90.0,-86.0,-53,-82,-100.0,-100.0,-79,-100.0,-100.0,-100.0,-63,-79.0,-82.0,-82.0,-82.0,-81.0,-73,-74,-73,-73,-76,-77,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-42,-43,-43,-42,-100.0,-100.0,-100.0,-63.0,-63.0,-63.0,-63.0,-70.0,-70.0,-71,-72,-71,-71,-100.0,-100.0,-100.0,-74,-74,-75,-74,-83,-82,-82,-58,-58,-58,-57,-71,-72,-70.0,-100.0,-85.0,-83.0,-84.0,-100.0,-85.0,-82.0,-100.0,17,-70.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-74.0,-69.0,-70.0,-70.0,-70.0,-84.0,-86.0,-100.0,-88.0,-100.0,-100.0,-100.0,-100.0,-75.0,-75.0,-75.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-83.0,-82.0,-83.0,-79.0,-78.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-84.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,244
-85.0,-84.0,-75,-66,-89.0,-84.0,-69,-85.0,-83.0,-100.0,-68,-92.0,-100.0,-100.0,-100.0,-100.0,-79,-79,-79,-79,-79,-80,-79,-72.0,-72.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-66,-66,-66,-66,-71.0,-73.0,-72.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-62,-62,-62,-60.0,-60.0,-60.0,-65,-65,-64,-65,-71,-70,-70,-73,-72,-72,-71,-81,-81,-81.0,-100.0,-86.0,-87.0,-88.0,-80.0,-83.0,-80.0,-81.0,18,-69.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-88.0,-100.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-78.0,-79.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-87.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-80.0,-80.0,-80.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,244
-90.0,-100.0,-53,-80,-100.0,-100.0,-78,-100.0,-100.0,-100.0,-62,-79.0,-84.0,-85.0,-84.0,-82.0,-73,-74,-74,-74,-76,-77,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-42,-42,-42,-43,-100.0,-100.0,-100.0,-61.0,-62.0,-61.0,-61.0,-65.0,-65.0,-73,-73,-73,-73,-100.0,-100.0,-100.0,-75,-76,-75,-75,-82,-81,-81,-58,-58,-58,-58,-68,-69,-69.0,-100.0,-100.0,-83.0,-84.0,-100.0,-85.0,-86.0,-100.0,18,-70.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-75.0,-70.0,-70.0,-70.0,-65.0,-100.0,-87.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-77.0,-77.0,-77.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-82.0,-82.0,-79.0,-78.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-84.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,244
-90.0,-100.0,-53,-80,-100.0,-100.0,-78,-100.0,-100.0,-100.0,-62,-79.0,-84.0,-85.0,-84.0,-82.0,-73,-74,-74,-74,-76,-77,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-42,-42,-42,-43,-100.0,-100.0,-100.0,-61.0,-62.0,-61.0,-61.0,-65.0,-65.0,-73,-73,-73,-73,-100.0,-100.0,-100.0,-75,-76,-75,-75,-82,-81,-81,-58,-58,-58,-58,-68,-69,-69.0,-100.0,-100.0,-83.0,-84.0,-100.0,-85.0,-86.0,-100.0,18,-70.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-75.0,-70.0,-70.0,-70.0,-65.0,-100.0,-87.0,-100.0,-87.0,-100.0,-100.0,-100.0,-100.0,-77.0,-77.0,-77.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-82.0,-82.0,-82.0,-82.0,-79.0,-78.0,-79.0,-79.0,-100.0,-100.0,-100.0,-100.0,-84.0,-85.0,-84.0,-81.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,685,244
